instid;sv_name;isi_id;jxf
368;Institutionen för energi och miljö;000306721000001;1.0768223421684367
368;Institutionen för energi och miljö;000306770200010;0.69038334440779780176
368;Institutionen för energi och miljö;000307199600006;0.99566217868173099093
368;Institutionen för energi och miljö;000307429500030;1.1148860945186011
368;Institutionen för energi och miljö;000307909800055;0.81148350280611359587
368;Institutionen för energi och miljö;000307983000007;1.0866803571933536
368;Institutionen för energi och miljö;000307983000008;1.0866803571933536
368;Institutionen för energi och miljö;000308057300010;0.87145716034547963177
368;Institutionen för energi och miljö;000308259300041;1.8056979898621882
368;Institutionen för energi och miljö;000308259300065;1.8056979898621882
368;Institutionen för energi och miljö;000308259300091;1.8056979898621882
368;Institutionen för energi och miljö;000308384900004;0.92193641153724104781
368;Institutionen för energi och miljö;000308524700003;0.78735080893564070406
368;Institutionen för energi och miljö;000308524700007;0.78735080893564070406
368;Institutionen för energi och miljö;000308524700009;0.78735080893564070406
368;Institutionen för energi och miljö;000308804500095;1.3294812632075455
368;Institutionen för energi och miljö;000308856000018;0.92132578345112932534
368;Institutionen för energi och miljö;000308969600005;0.54500234965253003681
368;Institutionen för energi och miljö;000309054800005;4.2721971360540251
368;Institutionen för energi och miljö;000309243700089;1.8056979898621882
368;Institutionen för energi och miljö;000309334900028;0.99566217868173099093
368;Institutionen för energi och miljö;000309376200004;0.40974258102550020938
368;Institutionen för energi och miljö;000310389000071;2.6316691713535241
368;Institutionen för energi och miljö;000310411500049;1.2711154295040951
368;Institutionen för energi och miljö;000310473000014;0.62079888570107996401
368;Institutionen för energi och miljö;000310602800005;1.5031633913370275
368;Institutionen för energi och miljö;000310723800009;0.99566217868173099093
368;Institutionen för energi och miljö;000310866600009;0.77906838308859172228
368;Institutionen för energi och miljö;000311244900010;0.92132578345112932534
368;Institutionen för energi och miljö;000311878600012;0.56000177497030654650
368;Institutionen för energi och miljö;000311932200008;1.1806402938139766
368;Institutionen för energi och miljö;000312054700015;1.4156462883804749
368;Institutionen för energi och miljö;000312414400022;1.4205160108534774
368;Institutionen för energi och miljö;000312617400024;2.0546206423297782
368;Institutionen för energi och miljö;000313153900010;0.99566217868173099093
368;Institutionen för energi och miljö;000313218900019;2.0884212845538600
368;Institutionen för energi och miljö;000313307200008;1.4350792594092422
368;Institutionen för energi och miljö;000313364900004;0.64147070872020957644
368;Institutionen för energi och miljö;000313405500018;1.4422337366177485
368;Institutionen för energi och miljö;000313417400031;1.3107086716094119
368;Institutionen för energi och miljö;000313461800026;1.8056979898621882
368;Institutionen för energi och miljö;000313479200019;1.0768223421684367
368;Institutionen för energi och miljö;000313581900008;0.47350769734638405408
368;Institutionen för energi och miljö;000313788700002;0.65827348537389639136
368;Institutionen för energi och miljö;000314017400010;1.1190105357098485
368;Institutionen för energi och miljö;000314055300017;1.2712736934031748
368;Institutionen för energi och miljö;000314055300018;1.2712736934031748
368;Institutionen för energi och miljö;000314192800044;0.96993929151471108946
368;Institutionen för energi och miljö;000314378500012;1.3034558478580140
368;Institutionen för energi och miljö;000314403200006;0.84329874708470202214
368;Institutionen för energi och miljö;000314403200007;0.84329874708470202214
368;Institutionen för energi och miljö;000314705500037;3.7026018019212633
368;Institutionen för energi och miljö;000315079300016;0.98537041448910577526
368;Institutionen för energi och miljö;000315396100012;1.01055729745389192889
368;Institutionen för energi och miljö;000315414600003;0.60576374761623305342
368;Institutionen för energi och miljö;000315431900045;0.83702798663491531206
368;Institutionen för energi och miljö;000315606700037;0.96993929151471108946
368;Institutionen för energi och miljö;000315606700042;0.96993929151471108946
368;Institutionen för energi och miljö;000315942800003;0.54533722653637700063
368;Institutionen för energi och miljö;000316074500004;0.73398694660002883118
368;Institutionen för energi och miljö;000316129500021;1.07348256932413767181
368;Institutionen för energi och miljö;000316214200044;1.1806402938139766
368;Institutionen för energi och miljö;000316375800005;0.95538003922174097282
368;Institutionen för energi och miljö;000316432700009;1.6053381012572381
368;Institutionen för energi och miljö;000316533300009;1.6987876631361660
368;Institutionen för energi och miljö;000316831000015;2.1651240263341514
368;Institutionen för energi och miljö;000317158400044;0.96993929151471108946
368;Institutionen för energi och miljö;000317327700043;0.83702798663491531206
368;Institutionen för energi och miljö;000317463200023;0.94690011371429977069
368;Institutionen för energi och miljö;000317612900015;0.90427655435935640321
368;Institutionen för energi och miljö;000317701100013;1.4422337366177485
368;Institutionen för energi och miljö;000317877600004;1.8742901165435452
368;Institutionen för energi och miljö;000317889100032;0.98537041448910577526
368;Institutionen för energi och miljö;000317950900058;0.83702798663491531206
368;Institutionen för energi och miljö;000318204900033;0.91443222340107302349
368;Institutionen för energi och miljö;000318264400033;0.83702798663491531206
368;Institutionen för energi och miljö;000318353300013;3.1476756729095498
368;Institutionen för energi och miljö;000318391700017;1.2963610022484788
368;Institutionen för energi och miljö;000318530300023;0.96993929151471108946
368;Institutionen för energi och miljö;000318592800004;0.40172898081941592581
368;Institutionen för energi och miljö;000319018100009;0.81259140621543446785
368;Institutionen för energi och miljö;000319162300014;1.2712736934031748
368;Institutionen för energi och miljö;000319244200016;1.4205160108534774
368;Institutionen för energi och miljö;000319418300009;1.07348256932413767181
368;Institutionen för energi och miljö;000319719800024;1.4350792594092422
368;Institutionen för energi och miljö;000319857000006;0.91443222340107302349
368;Institutionen för energi och miljö;000320304700008;0.70183677928448802795
368;Institutionen för energi och miljö;000320386600003;1.00809880364814427214
368;Institutionen för energi och miljö;000320508200013;1.4400782778864992
368;Institutionen för energi och miljö;000320824500004;0.94706816749607325394
368;Institutionen för energi och miljö;000320910800044;0.83702798663491531206
368;Institutionen för energi och miljö;000320996000008;0.88799663326310590206
368;Institutionen för energi och miljö;000321036400009;0.69062512697795263050
368;Institutionen för energi och miljö;000321037600083;1.1806402938139766
368;Institutionen för energi och miljö;000321088300017;0.96972221908639672699
368;Institutionen för energi och miljö;000321228400002;1.6053381012572381
368;Institutionen för energi och miljö;000321409100019;1.4573167228929882
